Año,CodEstablecimiento,Departamento,Depto_mupio,Sector,Area,Sexo,Grado,Nivel,Pueblo,Plan_estudios,Jornada,Resultado,Repitente,Graduando,municipio_codigo,Sector_codigo,Área_codigo,Sexo_codigo,Nivel_codigo,Pueblo_Per_codigo,Plan_Est_codigo,Jornada_Est_codigo,Resultado_F_codigo,Repitente_codigo,Graduando_codigo,Departamento_F_codigo
2024,19-10-0294-43,Zacapa,1901,Público,Urbana,Hombre,1,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-10,1,1,1,2,5,1,1,1,2,2,19
2024,02-04-0750-43,El Progreso,201,Privado,Urbana,Mujer,2,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,02-04,2,1,2,2,5,1,1,1,2,2,2
2024,02-01-0704-46,El Progreso,201,Público,Urbana,Mujer,5,Diversificado,Ladino/Mestizo,Diario,Doble,No promovido,No,No,02-01,1,1,2,4,5,1,4,5,2,2,2
2024,19-07-1101-42,Zacapa,1901,Público,Rural,Mujer,6,Preprimaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-07,1,2,2,1,5,1,1,1,2,2,19
2024,15-05-0204-43,Baja Verapaz,1501,Público,Rural,Hombre,6,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,15-05,1,2,1,2,5,1,1,1,2,2,15
2024,19-04-0018-43,Zacapa,1901,Público,Rural,Hombre,4,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-04,1,2,1,2,5,1,1,1,2,2,19
2024,15-01-0112-46,Baja Verapaz,1501,Privado,Urbana,Hombre,4,Diversificado,Ladino/Mestizo,Diario,Matutina,Promovido,Sí,Ignorado,15-01,2,1,1,4,5,1,1,1,1,9,15
2024,15-08-0157-43,Baja Verapaz,1501,Público,Rural,Mujer,4,Primaria,Maya,Diario,Matutina,Promovido,No,No,15-08,1,2,2,2,1,1,1,1,2,2,15
2024,19-04-0615-42,Zacapa,1901,Público,Rural,Hombre,6,Preprimaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-04,1,2,1,1,5,1,1,1,2,2,19
2024,19-09-0290-43,Zacapa,1901,Público,Rural,Hombre,1,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,Sí,No,19-09,1,2,1,2,5,1,1,1,1,2,19
2024,02-03-0041-43,El Progreso,201,Público,Rural,Hombre,5,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,02-03,1,2,1,2,5,1,1,1,2,2,2
2024,19-05-0017-45,Zacapa,1901,Público,Rural,Hombre,2,Básico,Ladino/Mestizo,Diario,Vespertina,Promovido,No,No,19-05,1,2,1,3,5,1,2,1,2,2,19
2024,19-01-0353-43,Zacapa,1901,Público,Urbana,Mujer,3,Primaria,Ladino/Mestizo,Diario,Vespertina,Promovido,No,No,19-01,1,1,2,2,5,1,2,1,2,2,19
2024,19-01-0167-42,Zacapa,1901,Privado,Urbana,Mujer,6,Preprimaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-01,2,1,2,1,5,1,1,1,2,2,19
2024,15-08-2160-42,Baja Verapaz,1501,Público,Rural,Mujer,6,Preprimaria,Maya,Diario,Matutina,Promovido,No,No,15-08,1,2,2,1,1,1,1,1,2,2,15
2024,15-01-2111-45,Baja Verapaz,1501,Público,Rural,Mujer,3,Básico,Ladino/Mestizo,Diario,Vespertina,Promovido,No,No,15-01,1,2,2,3,5,1,2,1,2,2,15
2024,19-03-0920-43,Zacapa,1901,Privado,Rural,Mujer,3,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-03,2,2,2,2,5,1,1,1,2,2,19
2024,02-06-0011-43,El Progreso,201,Público,Rural,Mujer,5,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,02-06,1,2,2,2,5,1,1,1,2,2,2
2024,15-04-1793-43,Baja Verapaz,1501,Privado,Urbana,Mujer,2,Primaria,Maya,Diario,Matutina,Promovido,No,No,15-04,2,1,2,2,1,1,1,1,2,2,15
2024,19-01-0630-43,Zacapa,1901,Privado,Urbana,Mujer,5,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-01,2,1,2,2,5,1,1,1,2,2,19
2024,19-02-0095-45,Zacapa,1901,Público,Urbana,Hombre,1,Básico,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-02,1,1,1,3,5,1,1,1,2,2,19
2024,19-08-0890-46,Zacapa,1901,Cooperativa,Urbana,Mujer,4,Diversificado,Ladino/Mestizo,Diario,Vespertina,Promovido,No,No,19-08,4,1,2,4,5,1,2,1,2,2,19
2024,02-03-0429-43,El Progreso,201,Público,Rural,Hombre,1,Primaria,Ladino/Mestizo,Diario,Vespertina,Promovido,Sí,No,02-03,1,2,1,2,5,1,2,1,1,2,2
2024,15-01-0052-46,Baja Verapaz,1501,Privado,Urbana,Hombre,4,Diversificado,Ladino/Mestizo,Diario,Vespertina,Promovido,No,No,15-01,2,1,1,4,5,1,2,1,2,2,15
2024,19-01-0630-43,Zacapa,1901,Privado,Urbana,Mujer,6,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-01,2,1,2,2,5,1,1,1,2,2,19
2024,19-03-0116-43,Zacapa,1901,Público,Rural,Mujer,4,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-03,1,2,2,2,5,1,1,1,2,2,19
2024,02-03-0074-43,El Progreso,201,Público,Rural,Mujer,6,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,02-03,1,2,2,2,5,1,1,1,2,2,2
2024,19-04-0358-46,Zacapa,1901,Privado,Urbana,Mujer,4,Diversificado,Ladino/Mestizo,Diario,Vespertina,Promovido,No,No,19-04,2,1,2,4,5,1,2,1,2,2,19
2024,02-02-0002-43,El Progreso,201,Público,Rural,Mujer,1,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,02-02,1,2,2,2,5,1,1,1,2,2,2
2024,15-04-0134-42,Baja Verapaz,1501,Público,Rural,Mujer,5,Preprimaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,15-04,1,2,2,1,5,1,1,1,2,2,15
2024,15-04-0104-43,Baja Verapaz,1501,Público,Rural,Hombre,6,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,15-04,1,2,1,2,5,1,1,1,2,2,15
2024,15-01-0130-45,Baja Verapaz,1501,Público,Rural,Mujer,2,Básico,Ladino/Mestizo,Diario,Vespertina,Promovido,No,No,15-01,1,2,2,3,5,1,2,1,2,2,15
2024,02-02-0030-43,El Progreso,201,Público,Urbana,Hombre,4,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,02-02,1,1,1,2,5,1,1,1,2,2,2
2024,15-02-0093-45,Baja Verapaz,1501,Cooperativa,Urbana,Hombre,1,Básico,Maya,Diario,Vespertina,Promovido,No,No,15-02,4,1,1,3,1,1,2,1,2,2,15
2024,19-01-0942-46,Zacapa,1901,Privado,Urbana,Hombre,5,Diversificado,Ladino/Mestizo,Fin de semana,Doble,Promovido,No,Sí,19-01,2,1,1,4,5,2,4,1,2,1,19
2024,19-04-0132-43,Zacapa,1901,Público,Urbana,Hombre,4,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-04,1,1,1,2,5,1,1,1,2,2,19
2024,02-03-0060-43,El Progreso,201,Público,Urbana,Mujer,2,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,02-03,1,1,2,2,5,1,1,1,2,2,2
2024,15-04-0173-43,Baja Verapaz,1501,Público,Rural,Mujer,5,Primaria,Ladino/Mestizo,Diario,Matutina,Retirado,No,No,15-04,1,2,2,2,5,1,1,3,2,2,15
2024,15-04-0215-45,Baja Verapaz,1501,Público,Rural,Hombre,3,Básico,Maya,Diario,Vespertina,Promovido,No,No,15-04,1,2,1,3,1,1,2,1,2,2,15
2024,15-04-0016-42,Baja Verapaz,1501,Público,Rural,Mujer,6,Preprimaria,Maya,Diario,Matutina,Promovido,No,No,15-04,1,2,2,1,1,1,1,1,2,2,15
2024,19-04-1111-42,Zacapa,1901,Público,Rural,Mujer,0,Preprimaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-04,1,2,2,1,5,1,1,1,2,2,19
2024,19-01-0651-42,Zacapa,1901,Público,Rural,Hombre,6,Preprimaria,Ladino/Mestizo,Diario,Matutina,Retirado,No,No,19-01,1,2,1,1,5,1,1,3,2,2,19
2024,02-05-0550-45,El Progreso,201,Público,Rural,Hombre,3,Básico,Ladino/Mestizo,Diario,Vespertina,Promovido,No,No,02-05,1,2,1,3,5,1,2,1,2,2,2
2024,19-04-0133-43,Zacapa,1901,Público,Urbana,Mujer,5,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-04,1,1,2,2,5,1,1,1,2,2,19
2024,15-01-0073-43,Baja Verapaz,1501,Público,Rural,Hombre,3,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,15-01,1,2,1,2,5,1,1,1,2,2,15
2024,19-04-0185-43,Zacapa,1901,Privado,Urbana,Hombre,3,Primaria,Ladino/Mestizo,Diario,Vespertina,Retirado,No,No,19-04,2,1,1,2,5,1,2,3,2,2,19
2024,19-09-1216-43,Zacapa,1901,Público,Rural,Hombre,1,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,Sí,No,19-09,1,2,1,2,5,1,1,1,1,2,19
2024,19-06-1157-42,Zacapa,1901,Público,Rural,Hombre,2,Preprimaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-06,1,2,1,1,5,1,1,1,2,2,19
2024,02-08-0635-45,El Progreso,201,Público,Rural,Mujer,1,Básico,Ladino/Mestizo,Diario,Vespertina,Promovido,No,No,02-08,1,2,2,3,5,1,2,1,2,2,2
2024,15-08-0334-41,Baja Verapaz,1501,Público,Rural,Mujer,6,Preprimaria,Maya,Diario,Matutina,Promovido,No,No,15-08,1,2,2,1,1,1,1,1,2,2,15
2024,19-02-1038-43,Zacapa,1901,Público,Urbana,Hombre,3,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,Sí,No,19-02,1,1,1,2,5,1,1,1,1,2,19
2024,02-08-0582-42,El Progreso,201,Público,Rural,Mujer,6,Preprimaria,Ladino/Mestizo,Diario,Matutina,Retirado,No,No,02-08,1,2,2,1,5,1,1,3,2,2,2
2024,19-11-0011-43,Zacapa,1901,Público,Rural,Mujer,1,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,Sí,No,19-11,1,2,2,2,5,1,1,1,1,2,19
2024,02-03-0030-42,El Progreso,201,Público,Rural,Hombre,4,Preprimaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,02-03,1,2,1,1,5,1,1,1,2,2,2
2024,15-01-0030-43,Baja Verapaz,1501,Público,Rural,Hombre,6,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,15-01,1,2,1,2,5,1,1,1,2,2,15
2024,15-03-0046-46,Baja Verapaz,1501,Público,Urbana,Hombre,5,Diversificado,Maya,Diario,Vespertina,Promovido,No,Sí,15-03,1,1,1,4,1,1,2,1,2,1,15
2024,15-08-0201-45,Baja Verapaz,1501,Privado,Urbana,Hombre,3,Básico,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,15-08,2,1,1,3,5,1,1,1,2,2,15
2024,19-05-0013-43,Zacapa,1901,Público,Rural,Hombre,5,Primaria,Ladino/Mestizo,Diario,Matutina,Retirado,Sí,No,19-05,1,2,1,2,5,1,1,3,1,2,19
2024,15-03-0107-43,Baja Verapaz,1501,Público,Rural,Mujer,6,Primaria,Maya,Diario,Matutina,Promovido,No,No,15-03,1,2,2,2,1,1,1,1,2,2,15
2024,19-01-0168-43,Zacapa,1901,Privado,Urbana,Hombre,6,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-01,2,1,1,2,5,1,1,1,2,2,19
2024,19-09-0053-42,Zacapa,1901,Público,Rural,Hombre,6,Preprimaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-09,1,2,1,1,5,1,1,1,2,2,19
2024,02-06-0001-42,El Progreso,201,Público,Rural,Hombre,6,Preprimaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,02-06,1,2,1,1,5,1,1,1,2,2,2
2024,15-01-0099-46,Baja Verapaz,1501,Privado,Urbana,Hombre,4,Diversificado,Ladino/Mestizo,Diario,Nocturna,Promovido,No,No,15-01,2,1,1,4,5,1,3,1,2,2,15
2024,15-02-0090-43,Baja Verapaz,1501,Público,Rural,Hombre,1,Primaria,Maya,Diario,Matutina,Promovido,No,No,15-02,1,2,1,2,1,1,1,1,2,2,15
2024,15-08-0018-42,Baja Verapaz,1501,Público,Rural,Mujer,6,Preprimaria,Maya,Diario,Matutina,Promovido,No,No,15-08,1,2,2,1,1,1,1,1,2,2,15
2024,19-07-0009-42,Zacapa,1901,Privado,Urbana,Mujer,6,Preprimaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-07,2,1,2,1,5,1,1,1,2,2,19
2024,19-02-0784-42,Zacapa,1901,Público,Rural,Mujer,5,Preprimaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-02,1,2,2,1,5,1,1,1,2,2,19
2024,15-08-0103-45,Baja Verapaz,1501,Público,Rural,Mujer,2,Básico,Maya,Diario,Vespertina,Promovido,No,No,15-08,1,2,2,3,1,1,2,1,2,2,15
2024,19-03-0106-43,Zacapa,1901,Público,Rural,Hombre,5,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-03,1,2,1,2,5,1,1,1,2,2,19
2024,19-03-0116-43,Zacapa,1901,Público,Rural,Hombre,2,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-03,1,2,1,2,5,1,1,1,2,2,19
2024,15-04-1791-43,Baja Verapaz,1501,Público,Rural,Mujer,1,Primaria,Maya,Diario,Vespertina,Promovido,No,No,15-04,1,2,2,2,1,1,2,1,2,2,15
2024,15-03-0100-43,Baja Verapaz,1501,Público,Urbana,Hombre,5,Primaria,Maya,Diario,Matutina,Promovido,No,No,15-03,1,1,1,2,1,1,1,1,2,2,15
2024,02-02-0390-42,El Progreso,201,Público,Rural,Mujer,4,Preprimaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,02-02,1,2,2,1,5,1,1,1,2,2,2
2024,19-07-0234-43,Zacapa,1901,Público,Rural,Hombre,6,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,Sí,No,19-07,1,2,1,2,5,1,1,1,1,2,19
2024,19-01-0012-43,Zacapa,1901,Público,Urbana,Mujer,1,Primaria,Ladino/Mestizo,Diario,Matutina,Retirado,No,No,19-01,1,1,2,2,5,1,1,3,2,2,19
2024,15-07-1164-45,Baja Verapaz,1501,Cooperativa,Rural,Hombre,1,Básico,Ladino/Mestizo,Diario,Vespertina,Promovido,No,No,15-07,4,2,1,3,5,1,2,1,2,2,15
2024,19-01-0013-43,Zacapa,1901,Público,Urbana,Mujer,2,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-01,1,1,2,2,5,1,1,1,2,2,19
2024,19-04-0037-43,Zacapa,1901,Público,Rural,Mujer,4,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-04,1,2,2,2,5,1,1,1,2,2,19
2024,15-01-0048-45,Baja Verapaz,1501,Público,Urbana,Mujer,2,Básico,Maya,Diario,Matutina,Promovido,No,No,15-01,1,1,2,3,1,1,1,1,2,2,15
2024,19-03-0599-42,Zacapa,1901,Público,Rural,Hombre,5,Preprimaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-03,1,2,1,1,5,1,1,1,2,2,19
2024,19-05-0209-43,Zacapa,1901,Público,Rural,Hombre,1,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-05,1,2,1,2,5,1,1,1,2,2,19
2024,15-03-2208-42,Baja Verapaz,1501,Público,Rural,Hombre,1,Preprimaria,Maya,Diario,Matutina,Promovido,No,No,15-03,1,2,1,1,1,1,1,1,2,2,15
2024,02-06-0010-45,El Progreso,201,Privado,Urbana,Hombre,1,Básico,Ladino/Mestizo,Diario,Vespertina,Promovido,No,No,02-06,2,1,1,3,5,1,2,1,2,2,2
2024,19-03-0116-43,Zacapa,1901,Público,Rural,Hombre,1,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-03,1,2,1,2,5,1,1,1,2,2,19
2024,19-05-0010-43,Zacapa,1901,Público,Rural,Hombre,2,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-05,1,2,1,2,5,1,1,1,2,2,19
2024,15-01-0111-46,Baja Verapaz,1501,Privado,Urbana,Mujer,4,Diversificado,Ladino/Mestizo,Diario,Doble,Promovido,No,Ignorado,15-01,2,1,2,4,5,1,4,1,2,9,15
2024,15-07-2060-43,Baja Verapaz,1501,Público,Rural,Hombre,6,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,15-07,1,2,1,2,5,1,1,1,2,2,15
2024,19-02-0088-43,Zacapa,1901,Público,Urbana,Mujer,1,Primaria,Ladino/Mestizo,Diario,Matutina,Retirado,No,No,19-02,1,1,2,2,5,1,1,3,2,2,19
2024,19-02-0002-45,Zacapa,1901,Público,Urbana,Mujer,2,Básico,Ladino/Mestizo,Diario,Vespertina,Promovido,No,No,19-02,1,1,2,3,5,1,2,1,2,2,19
2024,02-07-0177-43,El Progreso,201,Público,Rural,Mujer,1,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,Sí,No,02-07,1,2,2,2,5,1,1,1,1,2,2
2024,15-08-0051-43,Baja Verapaz,1501,Público,Rural,Mujer,1,Primaria,Maya,Diario,Matutina,No promovido,No,No,15-08,1,2,2,2,1,1,1,5,2,2,15
2024,19-07-0244-45,Zacapa,1901,Público,Urbana,Hombre,1,Básico,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-07,1,1,1,3,5,1,1,1,2,2,19
2024,19-10-1009-46,Zacapa,1901,Cooperativa,Urbana,Hombre,5,Diversificado,Ladino/Mestizo,Diario,Vespertina,Promovido,Sí,Sí,19-10,4,1,1,4,5,1,2,1,1,1,19
2024,02-08-0209-43,El Progreso,201,Público,Rural,Mujer,5,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,02-08,1,2,2,2,5,1,1,1,2,2,2
2024,19-05-0207-43,Zacapa,1901,Público,Rural,Hombre,1,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-05,1,2,1,2,5,1,1,1,2,2,19
2024,15-07-0045-46,Baja Verapaz,1501,Privado,Rural,Hombre,6,Diversificado,Ladino/Mestizo,Diario,Doble,Promovido,No,Sí,15-07,2,2,1,4,5,1,4,1,2,1,15
2024,15-01-0019-43,Baja Verapaz,1501,Público,Urbana,Hombre,4,Primaria,Ladino/Mestizo,Diario,Vespertina,Promovido,No,No,15-01,1,1,1,2,5,1,2,1,2,2,15
2024,15-01-0112-46,Baja Verapaz,1501,Privado,Urbana,Mujer,5,Diversificado,Ladino/Mestizo,Diario,Matutina,Promovido,No,Sí,15-01,2,1,2,4,5,1,1,1,2,1,15
2024,19-04-0056-43,Zacapa,1901,Público,Rural,Hombre,5,Primaria,Ladino/Mestizo,Diario,Matutina,Retirado,No,No,19-04,1,2,1,2,5,1,1,3,2,2,19
2024,15-03-0073-42,Baja Verapaz,1501,Público,Urbana,Hombre,4,Preprimaria,Maya,Diario,Matutina,Promovido,No,No,15-03,1,1,1,1,1,1,1,1,2,2,15
2024,15-04-1793-43,Baja Verapaz,1501,Privado,Urbana,Hombre,1,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,15-04,2,1,1,2,5,1,1,1,2,2,15
2024,15-03-0778-46,Baja Verapaz,1501,Privado,Urbana,Mujer,6,Diversificado,Maya,Diario,Vespertina,Promovido,No,Sí,15-03,2,1,2,4,1,1,2,1,2,1,15
2024,15-08-0088-43,Baja Verapaz,1501,Público,Rural,Hombre,6,Primaria,Maya,Diario,Matutina,Promovido,No,No,15-08,1,2,1,2,1,1,1,1,2,2,15
2024,15-01-0124-45,Baja Verapaz,1501,Privado,Urbana,Mujer,2,Básico,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,15-01,2,1,2,3,5,1,1,1,2,2,15
2024,15-04-0213-45,Baja Verapaz,1501,Público,Rural,Mujer,1,Básico,Maya,Diario,Vespertina,Promovido,No,No,15-04,1,2,2,3,1,1,2,1,2,2,15
2024,02-07-0529-42,El Progreso,201,Público,Rural,Mujer,6,Preprimaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,02-07,1,2,2,1,5,1,1,1,2,2,2
2024,02-07-0009-46,El Progreso,201,Público,Rural,Mujer,4,Diversificado,Ladino/Mestizo,Diario,Vespertina,Promovido,No,No,02-07,1,2,2,4,5,1,2,1,2,2,2
2024,19-03-0106-43,Zacapa,1901,Público,Rural,Mujer,5,Primaria,Ladino/Mestizo,Diario,Matutina,Retirado,No,No,19-03,1,2,2,2,5,1,1,3,2,2,19
2024,19-01-0117-45,Zacapa,1901,Público,Urbana,Mujer,1,Básico,Ladino/Mestizo,Diario,Matutina,Retirado,No,No,19-01,1,1,2,3,5,1,1,3,2,2,19
2024,19-02-1084-43,Zacapa,1901,Privado,Urbana,Hombre,2,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-02,2,1,1,2,5,1,1,1,2,2,19
2024,02-03-0065-43,El Progreso,201,Público,Rural,Hombre,4,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,02-03,1,2,1,2,5,1,1,1,2,2,2
2024,02-04-0110-43,El Progreso,201,Público,Rural,Hombre,2,Primaria,Ladino/Mestizo,Diario,Matutina,No promovido,No,No,02-04,1,2,1,2,5,1,1,5,2,2,2
2024,15-01-0109-46,Baja Verapaz,1501,Privado,Urbana,Mujer,4,Diversificado,Ladino/Mestizo,Fin de semana,Doble,Promovido,No,No,15-01,2,1,2,4,5,2,4,1,2,2,15
2024,15-06-1681-45,Baja Verapaz,1501,Público,Rural,Hombre,1,Básico,Ladino/Mestizo,Diario,Vespertina,Promovido,No,No,15-06,1,2,1,3,5,1,2,1,2,2,15
2024,02-01-0657-42,El Progreso,201,Público,Rural,Hombre,6,Preprimaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,02-01,1,2,1,1,5,1,1,1,2,2,2
2024,15-01-0105-45,Baja Verapaz,1501,Público,Rural,Mujer,3,Básico,Ladino/Mestizo,Diario,Vespertina,Promovido,No,No,15-01,1,2,2,3,5,1,2,1,2,2,15
2024,19-10-0682-42,Zacapa,1901,Público,Rural,Mujer,5,Preprimaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-10,1,2,2,1,5,1,1,1,2,2,19
2024,02-03-0769-42,El Progreso,201,Público,Rural,Mujer,4,Preprimaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,02-03,1,2,2,1,5,1,1,1,2,2,2
2024,15-02-0050-45,Baja Verapaz,1501,Público,Urbana,Hombre,3,Básico,Maya,Diario,Matutina,Promovido,No,No,15-02,1,1,1,3,1,1,1,1,2,2,15
2024,02-07-0169-43,El Progreso,201,Público,Rural,Mujer,3,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,02-07,1,2,2,2,5,1,1,1,2,2,2
2024,15-01-0030-43,Baja Verapaz,1501,Público,Rural,Mujer,6,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,15-01,1,2,2,2,5,1,1,1,2,2,15
2024,19-05-0004-42,Zacapa,1901,Público,Rural,Hombre,5,Preprimaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-05,1,2,1,1,5,1,1,1,2,2,19
2024,15-08-0042-43,Baja Verapaz,1501,Público,Rural,Hombre,6,Primaria,Maya,Diario,Matutina,Promovido,No,No,15-08,1,2,1,2,1,1,1,1,2,2,15
2024,19-08-1204-43,Zacapa,1901,Público,Rural,Hombre,4,Primaria,Ladino/Mestizo,Diario,Matutina,No promovido,Sí,No,19-08,1,2,1,2,5,1,1,5,1,2,19
2024,15-02-0343-43,Baja Verapaz,1501,Público,Rural,Hombre,5,Primaria,Maya,Diario,Matutina,No promovido,Sí,No,15-02,1,2,1,2,1,1,1,5,1,2,15
2024,19-04-0151-43,Zacapa,1901,Público,Rural,Hombre,4,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-04,1,2,1,2,5,1,1,1,2,2,19
2024,15-01-0050-45,Baja Verapaz,1501,Público,Urbana,Mujer,3,Básico,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,15-01,1,1,2,3,5,1,1,1,2,2,15
2024,15-08-1599-43,Baja Verapaz,1501,Público,Rural,Hombre,1,Primaria,Maya,Diario,Matutina,No promovido,Sí,No,15-08,1,2,1,2,1,1,1,5,1,2,15
2024,19-03-0006-45,Zacapa,1901,Público,Rural,Hombre,2,Básico,Ladino/Mestizo,Diario,Vespertina,Promovido,No,No,19-03,1,2,1,3,5,1,2,1,2,2,19
2024,02-07-0161-43,El Progreso,201,Público,Urbana,Mujer,5,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,02-07,1,1,2,2,5,1,1,1,2,2,2
2024,02-08-0432-42,El Progreso,201,Público,Rural,Hombre,6,Preprimaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,02-08,1,2,1,1,5,1,1,1,2,2,2
2024,19-01-0072-45,Zacapa,1901,Público,Urbana,Hombre,2,Básico,Ladino/Mestizo,Diario,Matutina,Promovido,No,Ignorado,19-01,1,1,1,3,5,1,1,1,2,9,19
2024,15-04-0185-43,Baja Verapaz,1501,Público,Rural,Mujer,1,Primaria,Maya,Diario,Matutina,Retirado,No,No,15-04,1,2,2,2,1,1,1,3,2,2,15
2024,15-02-0129-46,Baja Verapaz,1501,Público,Rural,Mujer,4,Diversificado,Maya,Diario,Matutina,Promovido,No,No,15-02,1,2,2,4,1,1,1,1,2,2,15
2024,02-07-0180-43,El Progreso,201,Público,Rural,Hombre,2,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,02-07,1,2,1,2,5,1,1,1,2,2,2
2024,19-04-0145-43,Zacapa,1901,Público,Rural,Hombre,1,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-04,1,2,1,2,5,1,1,1,2,2,19
2024,19-06-0220-43,Zacapa,1901,Público,Rural,Mujer,5,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-06,1,2,2,2,5,1,1,1,2,2,19
2024,15-04-0049-43,Baja Verapaz,1501,Público,Rural,Hombre,1,Primaria,Maya,Diario,Matutina,Promovido,No,No,15-04,1,2,1,2,1,1,1,1,2,2,15
2024,15-08-0193-42,Baja Verapaz,1501,Público,Rural,Hombre,2,Preprimaria,Ladino/Mestizo,Diario,Matutina,Retirado,No,No,15-08,1,2,1,1,5,1,1,3,2,2,15
2024,19-08-0246-43,Zacapa,1901,Público,Urbana,Mujer,5,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-08,1,1,2,2,5,1,1,1,2,2,19
2024,19-04-0132-43,Zacapa,1901,Público,Urbana,Hombre,4,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-04,1,1,1,2,5,1,1,1,2,2,19
2024,02-06-0134-43,El Progreso,201,Público,Urbana,Mujer,6,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,02-06,1,1,2,2,5,1,1,1,2,2,2
2024,19-09-0276-43,Zacapa,1901,Público,Rural,Mujer,2,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-09,1,2,2,2,5,1,1,1,2,2,19
